,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,College,Withdrew No MT,Dropped no MT,Dropped no Fin
83034,83034,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83035,83035,Registered,VCD,24327,KC,D,C,VCD,VCD,Spring 2023,SR,VCD 24327,CCI,False,False,False
83036,83036,Registered,VCD,24327,KC,D,B+,VCD,DMP,Spring 2023,SR,VCD 24327,CCI,False,False,False
83037,83037,Registered,VCD,24327,KC,B,B,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83038,83038,Registered,VCD,24327,KC,A-,A,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83039,83039,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83040,83040,Registered,VCD,24327,KC,C,B-,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83041,83041,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83042,83042,Registered,VCD,24327,KC,C,B-,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83043,83043,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,SR,VCD 24327,CCI,False,False,False
83044,83044,Registered,VCD,24327,KC,B,B,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83045,83045,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83046,83046,Registered,VCD,24327,KC,B,A-,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83047,83047,Registered,VCD,24327,KC,A-,B+,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83048,83048,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,SR,VCD 24327,CCI,False,False,False
83049,83049,Registered,VCD,24327,KC,D,,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83050,83050,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83051,83051,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83052,83052,Registered,VCD,24327,KC,B+,A-,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83053,83053,Registered,VCD,24327,KC,A,A,VCD,OTH,Spring 2023,SO,VCD 24327,Other,False,False,False
83054,83054,Registered,VCD,24327,KC,B+,B+,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83055,83055,Registered,VCD,24327,KC,A,,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83056,83056,Registered,VCD,24327,KC,A-,,VCD,FM,Spring 2023,SR,VCD 24327,CotA,False,False,False
83057,83057,Registered,VCD,24327,KC,A,B+,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83058,83058,Registered,VCD,24327,KC,B+,A-,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83059,83059,Registered,VCD,24327,KC,B,C,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83060,83060,Registered,VCD,24327,KC,C,B+,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83061,83061,Registered,VCD,24327,KC,F,B-,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83062,83062,Registered,VCD,24327,KC,B,B+,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83063,83063,Registered,VCD,24327,KC,D+,A,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83064,83064,Registered,VCD,24327,KC,C-,B,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83065,83065,Registered,VCD,24327,KC,B,A,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83066,83066,Registered,VCD,24327,KC,A,A-,VCD,OTH,Spring 2023,SO,VCD 24327,Other,False,False,False
83067,83067,Registered,VCD,24327,KC,A,A-,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83068,83068,Registered,VCD,24327,KC,A,A,VCD,OTH,Spring 2023,SO,VCD 24327,Other,False,False,False
83069,83069,Registered,VCD,24327,KC,F,F,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83070,83070,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83071,83071,Registered,VCD,24327,KC,F,D,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83072,83072,Registered,VCD,24327,KC,B,B,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83073,83073,Registered,VCD,24327,KC,A,A,VCD,ID,Spring 2023,SR,VCD 24327,CAED,False,False,False
83074,83074,Registered,VCD,24327,KC,A,A-,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83075,83075,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83076,83076,Registered,VCD,24327,KC,A-,C+,VCD,JNL,Spring 2023,SR,VCD 24327,CCI,False,False,False
83077,83077,Registered,VCD,24327,KC,A,,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83078,83078,Registered,VCD,24327,KC,B+,B-,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83079,83079,Registered,VCD,24327,KC,A-,A,VCD,FD,Spring 2023,JR,VCD 24327,CotA,False,False,False
83080,83080,Registered,VCD,24327,KC,A,,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83081,83081,Registered,VCD,24327,KC,B-,D,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83082,83082,Registered,VCD,24327,KC,A-,B+,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83083,83083,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83084,83084,Registered,VCD,24327,KC,B,A,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83085,83085,Registered,VCD,24327,KC,C,C,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83086,83086,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83087,83087,Registered,VCD,24327,KC,A-,B+,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83088,83088,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83089,83089,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83090,83090,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83091,83091,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83092,83092,Registered,VCD,24327,KC,C+,B,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83093,83093,Registered,VCD,24327,KC,F,,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83094,83094,Registered,VCD,24327,KC,A-,B+,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83095,83095,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83096,83096,Registered,VCD,24327,KC,B+,B-,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83097,83097,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83098,83098,Registered,VCD,24327,KC,B+,B-,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83099,83099,Registered,VCD,24327,KC,B+,B,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83100,83100,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83101,83101,Registered,VCD,24327,KC,B+,B+,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83102,83102,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83103,83103,Registered,VCD,24327,KC,A-,B,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83104,83104,Registered,VCD,24327,KC,A,,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83105,83105,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83106,83106,Registered,VCD,24327,KC,B,B-,VCD,ARCH,Spring 2023,JR,VCD 24327,CAED,False,False,False
83107,83107,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83108,83108,Std Dropped,VCD,24327,KC,DR,DR,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,True,True
83109,83109,Registered,VCD,24327,KC,B-,,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83110,83110,Admin Dropped,VCD,24327,KC,DR,DR,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,True,True
83111,83111,Registered,VCD,24327,KC,C,C,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83112,83112,Std Withdrawn,VCD,24327,KC,C,,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83113,83113,Registered,VCD,24327,KC,A-,C,VCD,VCD,Spring 2023,JR,VCD 24327,CCI,False,False,False
83114,83114,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2023,SO,VCD 24327,CCI,False,False,False
83115,83115,Registered,VCD,24327,KC,,C+,VCD,VCD,Spring 2023,FR,VCD 24327,CCI,False,False,False
83116,83116,Registered,VCD,24327,KC,C,,VCD,ARTE,Fall 2023,JR,VCD 24327,CotA,False,False,False
83117,83117,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83118,83118,Registered,VCD,24327,KC,A,A-,VCD,VCD,Fall 2023,SR,VCD 24327,CCI,False,False,False
83119,83119,Registered,VCD,24327,KC,A,A,VCD,OTH,Fall 2023,FR,VCD 24327,Other,False,False,False
83120,83120,Registered,VCD,24327,KC,C,,VCD,FD,Fall 2023,SR,VCD 24327,CotA,False,False,False
83121,83121,Registered,VCD,24327,KC,W,C,VCD,VCD,Fall 2023,FR,VCD 24327,CCI,False,False,False
83122,83122,Registered,VCD,24327,KC,A,B-,VCD,PHOT,Fall 2023,SO,VCD 24327,CCI,False,False,False
83123,83123,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83124,83124,Stopped Attending - Failed,VCD,24327,KC,W,A,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83125,83125,Registered,VCD,24327,KC,B+,C,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83126,83126,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2023,FR,VCD 24327,CCI,False,False,False
83127,83127,Registered,VCD,24327,KC,B+,A,VCD,FM,Fall 2023,SR,VCD 24327,CotA,False,False,False
83128,83128,Registered,VCD,24327,KC,B+,B+,VCD,VCD,Fall 2023,SR,VCD 24327,CCI,False,False,False
83129,83129,Registered,VCD,24327,KC,C+,C,VCD,VCD,Fall 2023,FR,VCD 24327,CCI,False,False,False
83130,83130,Stopped Attending - Failed,VCD,24327,KC,W,C-,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83131,83131,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83132,83132,Registered,VCD,24327,KC,A,B,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83133,83133,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83134,83134,Registered,VCD,24327,KC,B+,,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83135,83135,Stopped Attending - Failed,VCD,24327,KC,W,F,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83136,83136,Registered,VCD,24327,KC,A,B,VCD,VCD,Fall 2023,SR,VCD 24327,CCI,False,False,False
83137,83137,Registered,VCD,24327,KC,A,A-,VCD,VCD,Fall 2023,SR,VCD 24327,CCI,False,False,False
83138,83138,Registered,VCD,24327,KC,A,A-,VCD,VCD,Fall 2023,SR,VCD 24327,CCI,False,False,False
83139,83139,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83140,83140,Registered,VCD,24327,KC,A,A,VCD,ARCS,Fall 2023,SR,VCD 24327,CAED,False,False,False
83141,83141,Registered,VCD,24327,KC,S,S,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83142,83142,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83143,83143,Registered,VCD,24327,KC,B,D,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83144,83144,Registered,VCD,24327,KC,A-,C-,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83145,83145,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83146,83146,Registered,VCD,24327,KC,C-,C-,VCD,VCD,Fall 2023,FR,VCD 24327,CCI,False,False,False
83147,83147,Registered,VCD,24327,KC,A,A,VCD,FM,Fall 2023,JR,VCD 24327,CotA,False,False,False
83148,83148,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83149,83149,Registered,VCD,24327,KC,A,,VCD,OTH,Fall 2023,SR,VCD 24327,Other,False,False,False
83150,83150,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83151,83151,Registered,VCD,24327,KC,A-,B+,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83152,83152,Never Attended - Failed,VCD,24327,KC,A,A,VCD,PHOT,Fall 2023,SR,VCD 24327,CCI,False,False,False
83153,83153,Registered,VCD,24327,KC,A,B-,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83154,83154,Registered,VCD,24327,KC,A,C+,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83155,83155,Registered,VCD,24327,KC,B,B,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83156,83156,Registered,VCD,24327,KC,B,B+,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83157,83157,Registered,VCD,24327,KC,A,B+,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83158,83158,Registered,VCD,24327,KC,B-,A,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83159,83159,Registered,VCD,24327,KC,A,A-,VCD,VCD,Fall 2023,FR,VCD 24327,CCI,False,False,False
83160,83160,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2023,JR,VCD 24327,CCI,False,False,False
83161,83161,Admin Dropped,VCD,24327,KC,DR,DR,VCD,VCD,Fall 2023,FR,VCD 24327,CCI,False,True,True
83162,83162,Registered,VCD,24327,KC,A,,VCD,VCD,Fall 2023,SO,VCD 24327,CCI,False,False,False
83163,83163,Registered,VCD,24327,KC,B,B+,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83164,83164,Registered,VCD,24327,KC,A-,B,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83165,83165,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83166,83166,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83167,83167,Registered,VCD,24327,KC,B-,B+,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83168,83168,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83169,83169,Registered,VCD,24327,KC,B,B,VCD,JNL,Spring 2024,SO,VCD 24327,CCI,False,False,False
83170,83170,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83171,83171,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83172,83172,Registered,VCD,24327,KC,A,A,VCD,SART,Spring 2024,JR,VCD 24327,CotA,False,False,False
83173,83173,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83174,83174,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83175,83175,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83176,83176,Registered,VCD,24327,KC,B+,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83177,83177,Registered,VCD,24327,KC,B,B,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83178,83178,Registered,VCD,24327,KC,F,B-,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83179,83179,Registered,VCD,24327,KC,A,,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83180,83180,Registered,VCD,24327,KC,,A,VCD,OTH,Spring 2024,JR,VCD 24327,Other,False,False,False
83181,83181,Registered,VCD,24327,KC,B+,B+,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83182,83182,Registered,VCD,24327,KC,A,A,VCD,PHOT,Spring 2024,FR,VCD 24327,CCI,False,False,False
83183,83183,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83184,83184,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83185,83185,Registered,VCD,24327,KC,A,B+,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83186,83186,Registered,VCD,24327,KC,B,C+,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83187,83187,Registered,VCD,24327,KC,B+,B-,VCD,OTH,Spring 2024,JR,VCD 24327,Other,False,False,False
83188,83188,Registered,VCD,24327,KC,B,C+,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83189,83189,Registered,VCD,24327,KC,C-,C,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83190,83190,Registered,VCD,24327,KC,B-,D,VCD,FD,Spring 2024,SR,VCD 24327,CotA,False,False,False
83191,83191,Registered,VCD,24327,KC,C+,C,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83192,83192,Registered,VCD,24327,KC,F,B-,VCD,FM,Spring 2024,SR,VCD 24327,CotA,False,False,False
83193,83193,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83194,83194,Registered,VCD,24327,KC,B+,A,VCD,OTH,Spring 2024,JR,VCD 24327,Other,False,False,False
83195,83195,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83196,83196,Registered,VCD,24327,KC,A,C,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83197,83197,Registered,VCD,24327,KC,A,A-,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83198,83198,Registered,VCD,24327,KC,C,,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83199,83199,Registered,VCD,24327,KC,A,,VCD,PHOT,Spring 2024,SR,VCD 24327,CCI,False,False,False
83200,83200,Registered,VCD,24327,KC,B,B-,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83201,83201,Registered,VCD,24327,KC,B,A-,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83202,83202,Registered,VCD,24327,KC,B,B,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83203,83203,Registered,VCD,24327,KC,B+,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83204,83204,Registered,VCD,24327,KC,C,,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83205,83205,Registered,VCD,24327,KC,C+,B-,VCD,FM,Spring 2024,JR,VCD 24327,CotA,False,False,False
83206,83206,Registered,VCD,24327,KC,D,D,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83207,83207,Stopped Attending - Failed,VCD,24327,KC,W,F,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83208,83208,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83209,83209,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83210,83210,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83211,83211,Registered,VCD,24327,KC,B-,,VCD,FM,Spring 2024,SO,VCD 24327,CotA,False,False,False
83212,83212,Registered,VCD,24327,KC,F,B+,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83213,83213,Registered,VCD,24327,KC,A-,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83214,83214,Registered,VCD,24327,KC,A,A-,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83215,83215,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83216,83216,Registered,VCD,24327,KC,B,,VCD,VCD,Spring 2024,SR,VCD 24327,CCI,False,False,False
83217,83217,Admin Dropped,VCD,24327,KC,DR,DR,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,True,True
83218,83218,Registered,VCD,24327,KC,B,,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83219,83219,Registered,VCD,24327,KC,C-,C,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83220,83220,Registered,VCD,24327,KC,B,B,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83221,83221,Registered,VCD,24327,KC,A,A,VCD,ARCS,Spring 2024,SR,VCD 24327,CAED,False,False,False
83222,83222,Registered,VCD,24327,KC,A,A-,VCD,ARCS,Spring 2024,SR,VCD 24327,CAED,False,False,False
83223,83223,Registered,VCD,24327,KC,B-,B,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83224,83224,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83225,83225,Registered,VCD,24327,KC,B-,B-,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83226,83226,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83227,83227,Registered,VCD,24327,KC,B,B-,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83228,83228,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83229,83229,Registered,VCD,24327,KC,A,B,VCD,VCD,Spring 2024,SR,VCD 24327,CCI,False,False,False
83230,83230,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83231,83231,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83232,83232,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83233,83233,Registered,VCD,24327,KC,,F,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83234,83234,Stopped Attending - Failed,VCD,24327,KC,W,W,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,True,False,False
83235,83235,Registered,VCD,24327,KC,A,A-,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83236,83236,Registered,VCD,24327,KC,C,,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83237,83237,Registered,VCD,24327,KC,B-,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83238,83238,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83239,83239,Registered,VCD,24327,KC,B+,A-,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83240,83240,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83241,83241,Registered,VCD,24327,KC,A-,A-,VCD,SART,Spring 2024,SR,VCD 24327,CotA,False,False,False
83242,83242,Registered,VCD,24327,KC,C,B,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83243,83243,Registered,VCD,24327,KC,A,,VCD,FD,Spring 2024,SR,VCD 24327,CotA,False,False,False
83244,83244,Registered,VCD,24327,KC,A-,A,VCD,OTH,Spring 2024,SO,VCD 24327,Other,False,False,False
83245,83245,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83246,83246,Registered,VCD,24327,KC,B+,A-,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83247,83247,Registered,VCD,24327,KC,B,B+,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83248,83248,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83249,83249,Registered,VCD,24327,KC,F,F,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83250,83250,Registered,VCD,24327,KC,A-,B-,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83251,83251,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83252,83252,Registered,VCD,24327,KC,C-,B,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83253,83253,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83254,83254,Registered,VCD,24327,KC,B+,A-,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83255,83255,Registered,VCD,24327,KC,C-,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83256,83256,Registered,VCD,24327,KC,C+,B,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83257,83257,Registered,VCD,24327,KC,,F,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83258,83258,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83259,83259,Registered,VCD,24327,KC,D,,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83260,83260,Registered,VCD,24327,KC,A,,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83261,83261,Registered,VCD,24327,KC,S,S,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83262,83262,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83263,83263,Registered,VCD,24327,KC,C,C+,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83264,83264,Registered,VCD,24327,KC,,B-,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83265,83265,Registered,VCD,24327,KC,A,B+,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
